id,name,brewery_type,street,city,state,postal_code,website_url,phone,created_at,updated_at,country,Longitude,Latitude,tags
mason-ale-works,Mason Ale Works,micro,2002 S Coast Hwy,Oceanside,California,92054-6535,http://www.masonaleworks.com,8583958809,32:58.2,59:27.5,United States,-117.358767,33.171842,
oceanside-brewing-company,Oceanside Brewing Company,micro,312 Via Del Norte,Oceanside,California,92058-1232,http://www.oceansidebrewingco.com,7604537900,32:58.9,00:15.7,United States,-117.3529573,33.21369735,
papa-marces-cerveceria,Papa Marce's Cerveceria,planning,,Carlsbad,California,92008,http://www.papamarces.com,8584146976,32:59.3,00:43.8,United States,-117.3505966,33.1580933,
legacy-brewing-company,Legacy Brewing Company,micro,363 Airport Rd,Oceanside,California,92058-1203,http://www.legacybrewingco.com,7607053221,32:57.7,58:55.5,United States,-117.3501687,33.21546892,
pizza-port-carlsbad,Pizza Port Carlsbad,regional,571 Carlsbad Village Dr,Carlsbad,California,92008-2304,http://www.pizzaport.com,7607207007,32:59.5,00:56.7,United States,-117.3477152,33.1598703,
craft-brewing-company,Craft Brewing Company,micro,530 Crane St,Lake Elsinore,California,92530-2779,http://www.craftbrewibgcompany.com,9516742562,32:54.2,27:06.2,United States,-117.3402489,33.68673832,
kuracali-inc,Kuracali Inc,proprietor,821 Caminito del Reposo,Carlsbad,California,92011-2404,http://www.kuracali.com,8587756502,32:57.5,58:38.0,United States,-117.315852,33.11493,
karl-strauss-brewing-co-carlsbad,Karl Strauss Brewing Co - Carlsbad,brewpub,5801 Armada Dr,Carlsbad,California,92008-4609,http://www.karlstrauss.com,7604312739,32:57.2,58:19.8,United States,-117.314236,33.124447,
midnight-jack-brewing-company,Midnight Jack Brewing Company,micro,3801 Oceanic Dr Ste 101,Oceanside,California,92056-5850,http://www.midnightjackbrewing.com,7606379679,32:58.2,59:29.5,United States,-117.304737,33.204836,
belching-beaver-brewery,Belching Beaver Brewery,regional,1334 Rocky Point Dr,Oceanside,California,92056-5864,,7607321415,32:52.4,25:13.2,United States,-117.292416,33.2139275,
millwood-brewing-company,Millwood Brewing Company,micro,9013 E Frederick Ave,Spokane,Washington,99212-2108,http://www.millwoodbrewery.com,5093689538,34:31.3,37:00.5,United States,-117.283755,47.68541108,
badass-backyard-brewing,Badass Backyard Brewing,micro,1415 N Argonne Rd,Spokane Valley,Washington,99212-2685,http://badassbackyardbrewing.com,5092423225,34:28.0,32:31.2,United States,-117.282919,47.66990394,
karl-strauss-brewing-co-la-jolla,Karl Strauss Brewing Co - La Jolla,brewpub,1044 Wall St,La Jolla,California,92037-4437,http://www.karlstrauss.com,8585512739,32:57.3,58:23.7,United States,-117.2742141,32.84679009,
absolution-by-the-sea,Absolution By the Sea,brewpub,7536 Fay Ave,La Jolla,California,92037-4839,,6192024152,32:51.3,24:02.2,United States,-117.2740167,32.84083388,
pizza-port-solana-beach,Pizza Port Solana Beach,brewpub,135 N Highway 101,Solana Beach,California,92075-1128,http://www.pizzaport.com,8584817332,32:59.5,00:59.9,United States,-117.2737068,32.9977749,
the-fat-cat-beer-co,The Fat Cat Beer Co,contract,7979 Ivanhoe Ave Ste 555,La Jolla,California,92037-4570,http://www.fatcatbeers.com,,33:02.1,03:52.4,United States,-117.272443,32.84869008,
terminal-gravity-brewing-co,Terminal Gravity Brewing Co,micro,803 SE School St,Enterprise,Oregon,97828-1674,http://www.terminalgravitybrewing.com,5414260158,34:08.0,05:16.1,United States,-117.2713718,45.4187654,
rouleur-brewing-company,Rouleur Brewing Company,micro,5840 El Camino Real Ste 101,Carlsbad,California,92008-8804,http://www.rouleurbrewing.com,4422445111,33:00.2,01:45.5,United States,-117.269558,33.133904,
black-plague-brewing,Black Plague Brewing,micro,2550 Jason Ct,Oceanside,California,92056-3592,http://www.blackplaguebrewing.com,7602072949,32:52.7,25:35.2,United States,-117.266825,33.215571,
pacific-beach-ale-house,Pacific Beach Ale House,brewpub,721 Grand Ave,San Diego,California,92109-3905,http://www.pbalehouse.com,8585812337,32:59.2,00:37.9,United States,-117.255265,32.794255,
square-wheel-brewing-co,Square Wheel Brewing Co,micro,4705 N Fruit Hill Rd,Spokane,Washington,99217-9619,http://www.squarewheelbrewing.com,5099942600,34:33.0,39:35.6,United States,-117.2538107,47.69800496,
ocean-beach-brewery,Ocean Beach Brewery,brewpub,5041 Newport Ave,San Diego,California,92107-3009,,6199558053,32:58.9,00:14.4,United States,-117.252024,32.747109,
fallbrook-brewing-co,Fallbrook Brewing Co,micro,116 W Hawthorne St,Fallbrook,California,-92028,http://www.fallbrookbrewing.com,,32:55.2,28:12.7,United States,-117.2516425,33.38273379,
amplified-ale-works,Amplified Ale Works,brewpub,4150 Mission Blvd Ste 208,San Diego,California,92109-5054,http://www.amplifiedales.com,6195871400,32:51.6,24:21.9,United States,-117.2511178,32.7719729,
pizza-port-bressi-ranch,Pizza Port - Bressi Ranch,regional,2730 Gateway Rd,Carlsbad,California,92009-1730,http://www.pizzaport.com,7607071655,32:59.5,00:55.8,United States,-117.2510773,33.12807761,
pizza-port-ocean-beach,Pizza Port Ocean Beach,brewpub,1956 Bacon St,San Diego,California,92107-2844,http://www.pizzaport.com,6192244700,32:59.5,00:57.5,United States,-117.2503592,32.74799385,
stadium-pizza-murrieta,Stadium Pizza - Murrieta,brewpub,32278 Clinton Keith Rd Ste 101,Wildomar,California,92595-7314,http://www.stadiumpizza.com,9516787826,33:01.3,03:00.5,United States,-117.2479529,33.5934458,
wavelength-brewing-company,Wavelength Brewing Company,micro,236 Main St,Vista,California,92084-6008,http://www.wavelengthbrewco.com,7608209283,33:02.9,04:50.2,United States,-117.2418841,33.2028185,
belching-beaver-brewery-tavern-and-grill,Belching Beaver Brewery Tavern & Grill,brewpub,302 E Broadway,Vista,California,92084-6020,,7605995832,32:52.4,25:13.9,United States,-117.241029,33.2021182,
ritual-brewing-co,Ritual Brewing Co,micro,1315 Research Dr,Redlands,California,92374-4583,http://www.ritualbrewing.com,9094787800,33:00.1,01:34.0,United States,-117.2369995,34.0705986,
rock-bottom-brewery-la-jolla,Rock Bottom Brewery - La Jolla,brewpub,8980 Villa La Jolla Dr,La Jolla,California,92037-1701,http://www.rockbottom.com,8584509277,33:00.1,01:36.8,United States,-117.23519,32.870929,
tonopah-brewing-co,Tonopah Brewing Co,brewpub,315 S Main St,Tonopah,Nevada,89049,http://www.tonopahbrewing.com,7754822000,33:44.8,35:48.7,United States,-117.2319823,38.07035024,
karl-strauss-brewing-co,Karl Strauss Brewing Co,regional,5985 Santa Fe St,San Diego,California,92109-1623,http://www.karlstrauss.com,8582732739,32:57.2,58:16.8,United States,-117.231429,32.832579,
new-english-brewing-co-inc,New English Brewing Co Inc,micro,11545 Sorrento Valley Rd Ste 305,San Diego,California,92121-1322,http://www.newenglishbrewing.com,6198578023,32:58.7,00:00.1,United States,-117.230519,32.912641,
battlemage-brewing-co,Battlemage Brewing Co,micro,2870 Scott St Ste 102,Vista,California,92081-8556,http://www.battlemagebrewing.com,7602166425,32:52.2,25:01.4,United States,-117.227634,33.140153,
prohibition-brewing,Prohibition Brewing,brewpub,2004 E Vista Way,Vista,California,92084-3321,http://www.prohibitionbrewingcompany.com,7602953525,32:59.7,01:12.1,United States,-117.226841,33.230457,
bear-roots-brewing-company,Bear Roots Brewing Company,micro,1213 S Santa Fe Ave,Vista,California,92083-7230,http://www.bearrootsbrewing.com,7607264204,32:52.4,25:12.3,United States,-117.226238,33.188251,
latitude-33-brewing-co,Latitude 33 Brewing Co,micro,1430 Vantage Ct Ste 104,Vista,California,92081-8545,http://www.latitude33brewing.com,7604106333,32:57.6,58:50.3,United States,-117.22485,33.136105,
toolbox-brewing-company,Toolbox Brewing Company,micro,1495 Poinsettia Ave Ste 148,Vista,California,92081-8539,http://Toolboxbrewing.Com,7605981477,33:02.4,04:16.0,United States,-117.2239733,33.13599334,
barrel-harbor-brewing-co,Barrel Harbor Brewing Co.,micro,2575 Pioneer Ave Ste 104,Vista,California,92081-8450,http://www.barrelharborbrewing.com,7607343949,32:52.2,24:57.7,United States,-117.221385,33.14879,
indian-joe-brewing,Indian Joe Brewing,micro,2123 Industrial Ct,Vista,California,92081-7900,http://www.indianjoebrewing.com,7602953945,32:56.8,29:48.9,United States,-117.2204292,33.1694168,
stumblefoot-brewing,Stumblefoot Brewing,micro,1784 La Costa Meadows Dr Ste 103,San Marcos,California,92078-5174,http://www.stumblefoot.com,7605663668,33:01.6,03:20.6,United States,-117.2194838,33.10419694,
booze-brothers-brewing-co,Booze Brothers Brewing Co.,brewpub,2545 Progress St,Vista,California,92081-8483,http://www.boozebrothersbrewery.com,7602950217,32:52.8,25:46.9,United States,-117.218025,33.148212,
benniditos-brewpub,Bennidito's Brewpub,brewpub,1909 E Sprague Ave,Spokane,Washington,99202-3120,http://www.benniditosbrewpub.com,5092905018,34:28.2,32:49.6,United States,-117.2178526,47.6571208,
hopped-up-brewing-company,Hopped Up Brewing Company,micro,10421 E Sprague Ave,Spokane,Washington,99206-3629,http://www.hoppedupbrew.com,5094132488,34:30.4,35:48.6,United States,-117.2178526,47.6571208,
escape-craft-brewery,Escape Craft Brewery,micro,721 Nevada St Ste 401,Redlands,California,92373-8053,http://www.escapecraftbrewery.com,9097133727,32:55.1,28:04.9,United States,-117.2175772,34.0603401,
california-wild-ales,California Wild Ales,contract,4204 Sorrento Valley Blvd,San Diego,California,92121-1446,,,32:53.5,26:24.3,United States,-117.2146488,32.905002,
bay-city-brewing-co,Bay City Brewing Co.,micro,3760 Hancock St,San Diego,California,92110,http://www.baycitybrewingco.com,6197274926,32:52.3,25:03.2,United States,-117.2117833,32.7580759,
stone-brewing-world-bistro-and-gardens-liberty-station,Stone Brewing World Bistro & Gardens- Liberty Station,brewpub,2816 Historic Decatur Rd Ste 116,San Diego,California,92106-6164,http://www.stonelibertystation.com,6192692200,33:01.5,03:14.4,United States,-117.21157,32.7405237,
kilowatt-brewing,Kilowatt Brewing,micro,7576 Clairemont Mesa Blvd,San Diego,California,92111-1504,http://www.kilowatt.beer,8587153998,32:57.4,58:30.2,United States,-117.208801,32.8276353,
modern-times-barrel-house,Modern Times Barrel House,micro,3486 Kurtz St # 102,San Diego,California,92110-4429,,,32:58.3,59:37.6,United States,-117.208725,32.75539325,
modern-times-the-dankness-dojo,Modern Times - The Dankness Dojo,brewpub,3725 Greenwood St,San Diego,California,92110-4441,,6195469694,32:58.3,59:36.7,United States,-117.206153,32.754233,
modern-times-beer,Modern Times Beer,regional,3725 Greenwood St,San Diego,California,92110-4441,http://www.moderntimesbeer.com,6195469694,32:58.4,59:38.5,United States,-117.206153,32.754233,
karl-strauss-brewing-co-sorrento-mesa,Karl Strauss Brewing Co - Sorrento Mesa,brewpub,9675 Scranton Rd,San Diego,California,92121-1761,http://www.karlstrauss.com,8585872739,32:57.2,58:17.6,United States,-117.2027066,32.89634566,
deft-brewing,Deft Brewing,micro,5328 Banks St,San Diego,California,92110-4008,http://www.deftbrewing.com,8589995728,32:54.3,27:15.8,United States,-117.1993433,32.76435432,
dos-desperados-brewery,Dos Desperados Brewery,micro,1241 Linda Vista Dr,San Marcos,California,92078-3809,http://www.dosdesperadosbrew.com,7605666209,32:54.5,27:30.0,United States,-117.1928216,33.13740391,
coronado-brewing-co,Coronado Brewing Co,regional,170 Orange Ave,Coronado,California,92118-1409,http://www.coronadobrewingcompany.com,6194374452,32:54.1,26:59.2,United States,-117.1791416,32.6873641,
electric-brewing-co,Electric Brewing Co,micro,41537 Cherry St,Murrieta,California,92562-9193,http://www.electricbrewingcompany.com,9516962266,32:55.0,27:58.4,United States,-117.172438,33.5268827,
ballast-point-brewing-company-little-italy,Ballast Point Brewing Company - Little Italy,large,2215 India St,San Diego,California,92101-1725,http://www.ballastpoint.com,6192557213,32:52.1,24:51.5,United States,-117.169738,32.727777,
karl-strauss-brewing-co-downtown,Karl Strauss Brewing Co - Downtown,brewpub,1157 Columbia St,San Diego,California,92101-3511,http://www.karlstrauss.com,6192342739,32:57.3,58:21.7,United States,-117.1672838,32.71730086,
saint-archer-brewing-company,Saint Archer Brewing Company,large,9550 Distribution Ave,San Diego,California,92121-2306,http://www.saintarcherbrewery.com,8582252337,33:00.4,01:56.7,United States,-117.163745,32.880445,
division-23-brewing,Division 23 Brewing,micro,7408 Trade St,San Diego,California,92121-3415,http://www.division23brewing.com,8587521924,32:54.5,27:27.7,United States,-117.162908,32.890353,
brewery-in-planning-san-diego,Brewery in Planning - San Diego,planning,,San Diego,California,92121-4396,http://WWW.gravityheights.com,8588882188,32:53.2,26:06.5,United States,-117.1627714,32.7174209,
g8-development-inc,"G8 Development, Inc.",planning,,San Diego,California,92109-2802,,6198233402,32:55.7,28:42.6,United States,-117.1627714,32.7174209,
globier,Globier,planning,,San Diego,California,92117-1604,http://www.drinkglobier.com,7757623818,32:55.8,28:47.4,United States,-117.1627714,32.7174209,
hodads-brewing-company,Hodad's Brewing Company,planning,,San Diego,California,92123,,8582782770,32:56.5,29:26.8,United States,-117.1627714,32.7174209,
stover-brewing,Stover Brewing,planning,,San Diego,California,92124-1426,http://www.stoverbrewing.com,6193634677,33:01.5,03:16.2,United States,-117.1627714,32.7174209,
tenacious-brewing-company,Tenacious Brewing Company,planning,,San Diego,California,92101,,,33:01.9,03:45.2,United States,-117.1627714,32.7174209,
resident-brewing,Resident Brewing,micro,411 C St,San Diego,California,92101-5105,http://www.residentbrewing.com,6197176622,32:59.9,01:25.7,United States,-117.1608785,32.71667995,
ballast-point-brewing-company,Ballast Point Brewing Company,large,9045 Carroll Way,San Diego,California,92121-2405,http://www.ballastpoint.com,8586952739,32:52.0,24:48.0,United States,-117.1587251,32.88798083,
urge-gastropub-and-common-house/mason-ale-works,Urge Gastropub & Common House/Mason Ale Works,brewpub,255 Redel Rd,San Marcos,California,92078-4347,,,33:02.8,04:42.1,United States,-117.158627,33.135679,
karl-strauss-brewing-co,Karl Strauss Brewing Co,brewpub,40868 Winchester Rd,Temecula,California,92591-5521,http://www.karlstrauss.com,9512257963,32:57.2,58:15.9,United States,-117.1584479,33.52586892,
ballast-point-brewing-company,Ballast Point Brewing Company,large,7606 Trade St,San Diego,California,92121-2405,,8586952739,32:52.1,24:50.2,United States,-117.157081,32.889641,
half-door-brewing-company,Half Door Brewing Company,brewpub,903 Island Ave,San Diego,California,92101-7227,http://www.halfdoorbrewing.com,,32:56.2,29:07.0,United States,-117.156268,32.710248,
duck-foot-brewing-co,Duck Foot Brewing Co.,micro,8920 Kenamar Dr Ste 210,San Diego,California,92121-2454,http://www.duckfootbeer.com,8584337916,32:54.7,27:39.0,United States,-117.1562181,32.88474835,
pure-project,Pure Project,micro,9030 Kenamar Dr Ste 308,San Diego,California,92121-2432,http://www.purebrewing.org,8582526143,32:59.8,01:15.0,United States,-117.1555351,32.88830151,
council-brewing-magic-factory,Council Brewing - Magic Factory,micro,7705 Convoy Ct,San Diego,California,92111-1113,,8582560038,32:54.1,27:03.0,United States,-117.1544092,32.83466296,
council-brewing-company,Council Brewing Company,micro,7705 Convoy Ct,San Diego,California,92111-1105,http://www.councilbrew.com,8582560038,32:54.2,27:04.8,United States,-117.1544092,32.83466296,
gordon-biersch-brewery-restaurant-san-diego,Gordon Biersch Brewery Restaurant - San Diego,brewpub,5010 Mission Center Rd,San Diego,California,92108-3211,http://www.craftworksrestaurants.com,6196881120,32:55.9,28:55.2,United States,-117.1539235,32.7740128,
mike-hess-brewing-miramar,Mike Hess Brewing - Miramar,micro,7955 Silverton Ave Ste 1201,San Diego,California,92126-6357,http://www.hessbrewing.com,6198876453,32:58.3,59:31.3,United States,-117.1518284,32.89080081,
monkey-paw-brewing,Monkey Paw Brewing,micro,807 16th St,San Diego,California,92101-6610,http://www.monkeypawbrewing.com,6198672226,32:58.4,59:41.1,United States,-117.149375,32.71384441,
port-brewing-co-/-the-lost-abbey,Port Brewing Co / The Lost Abbey,micro,155 Mata Way Ste 104,San Marcos,California,92069-2983,http://www.portbrewing.com,8009186816,32:59.7,01:07.4,United States,-117.149141,33.141537,
aftershock-brewing-co,Aftershock Brewing Co,micro,28822 Old Town Front St Ste 107,Temecula,California,92590-2893,http://www.aftershockbrewingco.com,9519722256,32:51.4,24:04.9,United States,-117.1485306,33.49310382,
little-miss-brewing,Little Miss Brewing,micro,7949 Stromesa Ct Ste Y,San Diego,California,92126-6338,http://www.littlemissbrewing.com,6198802752,32:57.8,59:02.2,United States,-117.148488,32.89183,
thorn-brewing-co,Thorn Brewing Co,micro,1745 National Ave.,San Diego,California,92113-1010,,,33:02.2,04:02.7,United States,-117.147735,32.702171,
societe-brewing-company,Societe Brewing Company,micro,Societe Brewing Company 8262 Clairemont Mesa Blvd,San Diego,California,92111-1702,,7138161157,33:01.0,02:41.3,United States,-117.1463568,32.8338146,
wild-barrel-brewing-company,Wild Barrel Brewing Company,micro,692 Rancheros Dr,San Marcos,California,92069-3005,http://www.wildbarrelbrewing.com,7605934785,33:02.9,04:55.9,United States,-117.145752,33.140152,
mikkeller-brewing-san-diego,Mikkeller Brewing San Diego,micro,9366 Cabot Dr,San Diego,California,92126-4311,,,32:58.3,59:32.2,United States,-117.144171,32.89146307,
